country,status,tiles_downloaded,output_file,r2_key,size_mb,error,timestamp
Central African Republic,in_progress,0,,,0.0,,2026-04-25T11:48:27.098813+00:00
Central African Republic,failed,24,C:\Users\Muleng Chilufy\Documents\My VSCode personal worksace for Lenga Maps\parallel-lenga-maps-website\output\LULC\Central_African_Republic_LULC.tif,lulc/Central_African_Republic/Central_African_Republic_LULC.tif,558.8829,"r2_upload: Could not connect to the endpoint URL: ""https://2d7d8cc536086b35e2800be940b02d62.r2.cloudflarestorage.com/gis-data-lenga-maps/lulc/Central_African_Republic/Central_African_Republic_LULC.tif?uploads""",2026-04-25T13:32:46.776451+00:00
