country,status,tiles_downloaded,output_file,r2_key,size_mb,error,timestamp
Morocco,in_progress,0,,,0.0,,2026-04-25T11:34:18.325480+00:00
Morocco,failed,11,C:\Users\Muleng Chilufy\Documents\My VSCode personal worksace for Lenga Maps\parallel-lenga-maps-website\output\LULC\Morocco_LULC.tif,lulc/Morocco/Morocco_LULC.tif,66.3063,"r2_upload: Could not connect to the endpoint URL: ""https://2d7d8cc536086b35e2800be940b02d62.r2.cloudflarestorage.com/gis-data-lenga-maps/lulc/Morocco/Morocco_LULC.tif?uploads""",2026-04-25T11:48:15.138689+00:00
