country,file,size_mb,coverage,status,warnings
Burkina Faso,Burkina_Faso_LULC.tif,212.53,,UPLOAD_FAIL,upload_error: SSL validation failed for https://2d7d8cc536086b35e2800be940b02d62.r2.cloudflarestorage.com/gis-data-lenga-maps/lulc/Burkina_Faso/Burkina_Faso_LULC.tif?uploadId=ACM4mMuM3Od-hUOTpjAanYYY_wScoLQW-X2YkRhissjeZHgcggAk6gUYtNPi5Ee5F7VPkKvY7DDpNGfGawPYLiYnTyi0XXgudoFwlW9A32YEbUWs_6i8cT_glEylYP9p7z_zRL7qgkONxeA2JdAuqI6SVHKJXIvyh_GUeGTdYNRZ884KqSPUn1ur_S2VGB5zQUMRbEaOdP2OcaPD8XC4MJO9hpwS-2DoYbtTtZ-FyVHlyMFAr1zUsbAe5zfJqFdC8DrtE585eq5VnusIk7owkt1r8VAXRhtxkhXBPUElsdBekwNeUB5re5NUC4eBshptZ_VhznelvtgU7JNT9bN2dhw&partNumber=4 [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1081)
