country,status,tiles_downloaded,output_file,r2_key,size_mb,error,timestamp
Nigeria,in_progress,0,,,0.0,,2026-04-25T14:22:22.815249+00:00
Nigeria,failed,20,C:\Users\Muleng Chilufy\Documents\My VSCode personal worksace for Lenga Maps\parallel-lenga-maps-website\output\LULC\Nigeria_LULC.tif,lulc/Nigeria/Nigeria_LULC.tif,951.009,"r2_upload: Could not connect to the endpoint URL: ""https://2d7d8cc536086b35e2800be940b02d62.r2.cloudflarestorage.com/gis-data-lenga-maps/lulc/Nigeria/Nigeria_LULC.tif?uploads""",2026-04-25T14:40:29.817216+00:00
