country,status,tiles_downloaded,output_file,r2_key,size_mb,error,timestamp
South Sudan,in_progress,0,,,0.0,,2026-04-25T13:47:17.617418+00:00
South Sudan,failed,24,C:\Users\Muleng Chilufy\Documents\My VSCode personal worksace for Lenga Maps\parallel-lenga-maps-website\output\LULC\South_Sudan_LULC.tif,lulc/South_Sudan/South_Sudan_LULC.tif,462.7518,"r2_upload: Could not connect to the endpoint URL: ""https://2d7d8cc536086b35e2800be940b02d62.r2.cloudflarestorage.com/gis-data-lenga-maps/lulc/South_Sudan/South_Sudan_LULC.tif?uploads""",2026-04-25T13:58:39.831298+00:00
