country,status,tiles_downloaded,output_file,r2_key,size_mb,error,timestamp
Rwanda,in_progress,0,,,0.0,,2026-04-25T10:45:12.812475+00:00
Rwanda,skipped,0,,,0.0,no valid data after per-tile clip,2026-04-25T10:45:12.938668+00:00
